report_id,store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
8JUk,8372524645314576802,0.00,0.00,0.00,9.78,23.97,130.81
8JUk,8074080778259168247,57.52,23.93,129.79,0.00,0.00,0.00
8JUk,8474440560922160344,0.00,0.00,,12.25,22.98,
8JUk,8099498779456508085,0.00,23.99,117.69,0.00,0.00,0.00
8JUk,8101145866716204334,10.52,23.10,127.32,0.00,0.00,0.00
8JUk,8077514348060020759,0.00,0.00,0.00,0.00,23.01,118.01
8JUk,8091691209745685935,9.73,23.01,127.62,0.00,0.00,0.00
8JUk,8516989662761953668,9.95,23.06,130.17,0.00,0.00,0.00
8JUk,8519305418345269572,8.83,23.05,118.20,0.00,0.00,0.00
8JUk,8524384268681610450,7.43,29.33,154.59,0.00,0.00,0.00
8JUk,8517165874810563935,,0.00,,,22.98,
8JUk,8530682066264693453,57.00,21.02,139.30,0.00,2.00,3.02
8JUk,8514792422753243190,60.00,13.94,,0.00,10.04,
8JUk,8545446433867384261,58.88,23.07,127.12,0.00,0.00,0.00
8JUk,8552633651061698856,9.10,23.05,133.67,0.00,0.00,0.00
8JUk,8556921637233741846,0.00,0.00,0.00,0.50,23.84,120.48
8JUk,8559784890488575143,21.10,19.07,105.94,0.00,0.00,0.00
8JUk,8571261275668347061,0.00,0.00,0.00,59.88,23.09,127.48
8JUk,8574652385960867900,10.95,23.08,134.98,0.00,0.00,0.00
8JUk,8575986176853704281,3.68,23.96,129.95,0.00,0.00,0.00
8JUk,8578573824206375909,3.98,22.98,127.01,0.00,0.00,0.00
8JUk,8563691657709161618,57.57,23.95,,0.00,0.00,
8JUk,8583888902595846338,0.00,0.00,0.00,12.93,23.85,128.08
8JUk,8593011391038305146,6.97,23.90,140.28,0.00,0.00,0.00
8JUk,8597083727589030421,8.23,22.95,107.19,0.00,0.00,0.00
8JUk,8598579744857911297,0.00,0.00,0.00,2.48,22.93,127.28
8JUk,8605225132955082989,7.30,23.04,126.89,0.00,0.00,0.00
8JUk,8613257424936100903,0.00,17.13,125.33,10.37,5.92,16.89
8JUk,8619642147335734844,10.33,23.07,142.21,0.00,0.00,0.00
8JUk,8625481719089843404,10.83,22.86,128.28,0.00,0.00,0.00
8JUk,8633984551266812130,58.23,23.07,142.32,0.00,0.00,0.00
8JUk,8642716421544277989,8.90,23.97,129.87,0.00,0.00,0.00
8JUk,8851902628125970000,,23.99,,,0.00,
8JUk,8647024396288007714,7.28,23.01,142.11,0.00,0.00,0.00
8JUk,8656974969835091987,8.48,23.83,128.31,0.00,0.00,0.00
8JUk,8672510419142077109,4.25,23.93,129.91,0.00,0.00,0.00
8JUk,8675245047082041434,8.25,23.02,135.22,0.00,0.00,0.00
8JUk,8681800415979794330,24.23,47.95,271.99,0.00,0.00,0.00
8JUk,8683258809640363864,0.00,0.00,0.00,59.33,22.93,126.89
8JUk,8685768227200604819,11.22,23.09,133.39,0.00,0.00,0.00
8JUk,8694378063719131393,6.95,23.01,129.99,0.00,0.00,0.00
8JUk,8696804573201314631,11.72,23.07,138.76,0.00,0.00,0.00
8JUk,8709632713343707346,9.90,23.93,141.59,0.00,0.00,0.00
8JUk,8537357353468428438,0.00,23.09,129.93,0.00,0.00,0.00
8JUk,8716018379655568656,7.92,23.91,133.05,0.00,0.00,0.00
8JUk,8720008625764863621,0.00,0.00,0.00,58.12,23.97,129.55
8JUk,8723199013293912151,12.82,23.99,141.02,0.00,0.00,0.00
8JUk,8708294725038076594,0.00,0.00,,8.68,22.98,
8JUk,8733955270635275158,12.70,23.11,105.98,0.00,0.00,0.00
8JUk,8746449799072898935,12.55,23.98,140.97,0.00,0.00,0.00
8JUk,8749770865952948393,57.57,23.09,127.48,0.00,0.00,0.00
8JUk,8753170418234904829,10.10,23.09,127.17,0.00,0.00,0.00
8JUk,8581443026138651712,0.00,0.00,0.00,0.48,23.01,126.87
8JUk,8761168886347574630,8.92,23.10,127.46,0.00,0.00,0.00
8JUk,8765654541963486172,13.30,23.99,133.45,0.00,0.00,8.09
8JUk,8768486991384261978,0.00,17.12,125.30,8.37,5.90,16.71
8JUk,8778651700128892847,0.00,1.01,15.00,11.63,22.96,93.81
8JUk,8780270768668267909,0.00,0.00,0.00,58.75,23.09,127.36
8JUk,8782246002945604205,0.00,0.00,0.00,1.27,23.11,127.56
8JUk,8783081857876312698,57.63,23.08,127.40,0.00,0.00,0.00
8JUk,8789289407829432839,0.00,0.00,33.66,5.12,23.11,99.55
8JUk,8795623627882148686,0.00,0.00,33.96,7.85,23.05,94.65
8JUk,8808799834758115214,11.55,23.10,127.75,0.00,0.00,0.00
8JUk,8815881941342273665,6.75,23.04,118.34,0.00,0.00,15.25
8JUk,8821611058321870377,6.28,23.01,128.95,0.00,0.00,0.00
8JUk,8824851369659007175,11.43,23.09,122.10,0.00,0.00,0.00
8JUk,8800720085475060489,8.68,3.11,,0.00,20.87,
8JUk,8836239128803785123,11.72,23.97,131.57,0.00,0.00,4.02
8JUk,8841107590159958865,10.57,23.95,132.03,0.00,0.00,0.00
8JUk,8852616790066242038,0.00,0.00,0.00,7.70,23.88,129.43
8JUk,8857637609483537982,5.22,23.00,120.55,0.00,0.00,13.97
8JUk,8861367398144337121,7.20,23.89,130.40,0.00,0.00,0.00
8JUk,8874647403927700855,9.83,22.87,119.55,0.00,0.00,0.00
8JUk,8876614250901663428,0.00,0.00,0.00,59.10,23.01,127.36
8JUk,8881306134421065272,4.63,23.96,129.34,0.00,0.00,0.00
8JUk,8885536830552592015,0.00,0.00,0.00,7.10,23.81,133.33
8JUk,8728432988415857445,119.80,16.88,84.98,0.00,0.00,0.00
8JUk,8868147119679073835,57.63,23.99,,0.00,0.00,
8JUk,8892849855404467274,15.93,18.74,104.95,0.00,0.00,0.00
8JUk,8898277162234676691,0.00,0.00,0.00,11.38,23.95,129.67
8JUk,8909496802192683651,0.00,23.04,118.49,0.00,0.00,0.00
8JUk,8932094051729088595,10.37,23.06,133.50,0.00,0.00,0.00
8JUk,8932425638478224773,0.00,0.00,34.22,0.00,23.11,108.10
8JUk,8935095520410442970,8.40,23.96,129.53,0.00,0.00,0.00
8JUk,8944548981121874669,0.00,0.00,0.00,7.62,23.02,127.54
8JUk,1459993979535925474,9.10,23.93,133.18,0.00,0.00,0.00
8JUk,8485659148100683543,11.80,23.94,143.25,0.00,0.00,0.00
8JUk,1461162929197242617,10.72,22.96,149.93,0.00,0.00,0.00
8JUk,1462336545935434980,0.00,0.00,0.00,1.90,23.01,150.02
8JUk,8491937865468591547,9.37,24.63,137.28,0.00,0.00,0.00
8JUk,8494749731668571682,59.15,23.82,129.44,0.00,0.00,0.00
8JUk,8496910712821448478,0.00,0.00,0.00,10.88,23.77,129.13
8JUk,8511861906036094671,0.00,0.00,33.95,9.60,23.05,108.39
8JUk,8833188143181301788,8.50,23.05,109.47,0.00,0.00,0.00
8JUk,8888649652955251789,114.00,12.27,60.96,0.00,0.00,0.00
8JUk,9073612600316189573,11.10,23.08,142.48,0.00,0.00,0.00
8JUk,9083089274673876661,0.00,22.88,94.10,0.00,0.00,0.00
8JUk,9084273254897517786,7.10,23.04,109.67,0.00,0.00,0.00
8JUk,9091598463726892679,0.00,0.00,119.42,13.97,47.76,157.22
8JUk,9096733738074930581,22.93,12.97,90.89,0.00,0.09,2.49
8JUk,9126641881664734775,0.00,0.00,0.00,4.80,23.98,113.96
8JUk,9131900244549686475,59.97,23.99,129.61,0.00,0.00,0.00
8JUk,9142796645539210041,0.00,0.00,0.00,9.70,23.84,129.03
8JUk,9147137239594517382,0.00,22.99,93.93,0.00,0.00,0.00
8JUk,9148678426177101594,59.82,23.10,127.13,0.00,0.00,0.00
8JUk,9152106091782932620,21.10,14.66,74.38,0.00,0.00,0.00
8JUk,9155966975730184331,0.00,0.00,0.00,4.82,23.97,129.35
8JUk,9110255800423014725,12.85,23.10,129.00,0.00,0.00,0.00
8JUk,9160402043498853038,17.67,16.81,82.80,0.00,0.00,0.00
8JUk,9171971523137421598,0.00,0.00,0.00,58.12,23.11,127.39
8JUk,9179542298412357358,0.00,6.12,60.73,10.00,16.94,72.67
8JUk,9181264351058906870,0.00,0.00,36.80,12.42,23.94,83.91
8JUk,9188979807402140237,22.73,12.96,90.72,0.00,0.08,2.30
8JUk,9192377008590605909,0.00,15.96,54.58,58.98,8.00,40.27
8JUk,9195450510899676251,12.32,23.09,142.30,0.00,0.00,0.00
8JUk,9201807242159101652,8.12,23.09,127.12,0.00,0.00,0.00
8JUk,9204396673824760655,0.00,23.98,117.14,0.00,0.00,0.00
8JUk,59824289471907618,7.08,23.97,141.25,0.00,0.00,0.00
8JUk,104915753821730949,0.00,0.00,0.00,0.00,0.00,0.00
8JUk,8963976788055082960,7.03,27.77,100.99,0.00,0.00,0.00
8JUk,8986636911105775821,12.62,23.11,142.20,0.00,0.00,0.00
8JUk,1465244002967858929,0.00,0.00,12.28,13.07,12.90,72.47
8JUk,8989592931482256489,0.00,0.00,0.00,3.52,23.00,103.34
8JUk,9000339734938911730,0.90,19.94,121.17,0.00,0.00,0.00
8JUk,1465888218572925172,0.00,0.00,0.00,117.60,47.68,162.63
8JUk,9078975548274468071,0.00,0.00,55.41,5.25,23.00,74.36
8JUk,9081374451713933867,59.62,23.11,127.73,0.00,0.00,0.00
8JUk,9100405342477646356,11.63,23.96,131.92,0.00,0.00,0.00
8JUk,8968296370607002521,10.92,13.94,,0.00,10.03,
8JUk,8974573903726175383,57.58,23.95,,0.00,0.00,
8JUk,9107083553419565446,10.47,23.08,139.22,0.00,0.00,0.00
8JUk,9111528416989178526,0.00,7.12,73.62,12.13,15.98,64.91
8JUk,9119861678935914682,0.00,0.00,0.00,1.83,23.06,127.02
8JUk,61249558930922388,0.00,0.00,0.00,59.35,23.96,119.69
8JUk,14830874186554081,59.68,17.91,106.86,0.00,0.00,0.00
8JUk,86895211682051637,24.83,0.98,56.14,0.00,0.00,0.00
8JUk,89462909834904041,1.03,23.93,119.49,0.00,0.00,0.00
8JUk,90748735992987823,115.03,0.00,53.21,0.00,1.92,7.68
8JUk,7234497837508091,57.80,17.86,98.67,0.00,6.07,18.22
8JUk,47157457861946118,59.37,23.98,141.70,0.00,0.00,0.00
8JUk,51023370911573601,0.00,0.00,95.34,0.00,0.00,0.00
8JUk,1382383291885840428,0.00,0.00,29.21,21.83,17.04,92.81
8JUk,1462383639902863464,0.00,0.00,0.00,57.98,22.98,151.66
8JUk,9139995366984529201,8.38,23.04,127.19,0.00,0.00,3.03
8JUk,1462438975672474700,1.13,23.06,149.97,0.00,0.00,0.00
8JUk,9206328259669933155,0.00,0.00,21.06,23.67,6.97,65.04
8JUk,9208710949701729106,6.18,23.87,140.91,0.00,0.00,0.00
8JUk,9216612860263478135,23.63,26.20,147.60,0.00,0.00,0.00
8JUk,9222367421889482050,11.92,22.95,127.15,0.00,0.00,0.00
8JUk,60533681262958240,0.00,0.00,7.64,0.00,0.00,10.91
8JUk,70182746366818454,11.85,23.98,128.43,0.00,0.00,14.00
8JUk,76703009444581800,0.00,0.00,21.98,0.00,0.00,0.00
8JUk,79610494098791827,17.67,18.63,96.65,0.00,0.00,0.00
8JUk,80520335943904125,2.28,23.89,141.82,0.00,0.00,0.00
8JUk,82665482356362548,7.78,23.88,133.20,0.00,0.00,8.11
8JUk,17985349924445228,119.80,17.90,93.62,0.00,0.00,0.00
8JUk,95739916925095637,12.50,23.99,122.64,0.00,0.00,0.00
8JUk,107274698920910512,57.53,23.95,116.90,0.00,0.00,25.53
8JUk,11670395796048660,0.00,0.00,0.00,8.65,23.97,142.44
8JUk,1464050994304681283,58.78,23.07,165.41,0.00,0.00,0.00
8JUk,1464297459934128667,8.90,23.10,150.51,0.00,0.00,0.00
8JUk,1466452499928807115,0.00,0.00,0.00,7.30,22.99,151.75
8JUk,1466694428342709082,11.00,23.06,117.63,0.00,0.00,47.76
8JUk,1466768150213866792,0.00,0.00,0.00,0.00,0.00,0.00
8JUk,1467577946469671868,12.45,23.10,165.40,0.00,0.00,0.00
8JUk,1467631019765395793,12.35,23.09,165.35,0.00,0.00,0.00
8JUk,1468766257942723822,8.13,21.43,102.48,0.00,0.00,33.12
8JUk,1469098743370612299,59.27,23.08,150.43,0.00,0.00,0.00
8JUk,1471734840230642496,7.63,20.03,138.42,0.00,2.99,17.98
8JUk,54515546588432327,6.42,23.82,141.82,0.00,0.00,0.00
8JUk,56380181158657935,59.62,12.91,64.62,0.00,0.00,0.00
8JUk,8949392987532344065,8.73,23.87,132.86,0.00,0.00,0.00
8JUk,8957614279107724771,8.33,23.90,129.91,0.00,0.00,0.00
8JUk,8961898920278859933,57.57,16.93,92.78,0.00,6.17,34.68
8JUk,8979194137914715485,10.45,23.94,123.68,0.00,0.00,16.43
8JUk,8984777093309735020,60.00,12.96,69.70,0.00,10.13,57.64
8JUk,144582376162315302,59.18,23.84,46.86,0.00,0.00,0.00
8JUk,141479961267451253,0.00,0.00,0.00,0.00,0.00,25.12
8JUk,146743917580309815,0.00,0.00,0.00,4.98,23.94,119.37
8JUk,146933989365680790,11.85,23.95,142.43,0.00,0.00,0.00
8JUk,148795032015503980,0.00,0.00,0.00,17.17,25.60,153.34
8JUk,161284159705101174,0.00,9.06,80.32,5.60,14.80,61.03
8JUk,152588649579355725,0.00,0.00,0.00,59.80,23.98,141.71
8JUk,162706314408379319,10.90,23.96,142.23,0.00,0.00,0.00
8JUk,171913390339822107,9.75,23.99,140.55,0.00,0.00,0.00
8JUk,180254492480774710,5.37,23.81,143.33,0.00,0.00,0.00
8JUk,174542786303357357,0.00,0.00,0.00,58.70,23.96,142.39
8JUk,168026561171127270,0.00,0.00,0.00,119.17,1.84,48.43
8JUk,185219586269140039,11.08,23.96,142.31,0.00,0.00,0.00
8JUk,191331733720214713,10.85,23.90,143.77,0.00,0.00,0.00
8JUk,119512675364449332,4.72,24.00,142.86,0.00,0.00,0.00
8JUk,193360778883936060,0.00,0.00,0.00,6.20,23.95,141.69
8JUk,186066571492343251,11.95,23.98,142.30,0.00,0.00,0.00
8JUk,198267071251238285,0.00,0.00,0.00,12.03,16.67,97.18
8JUk,200859691255616550,5.65,23.91,142.08,0.00,0.00,0.00
8JUk,209521535290787783,0.00,0.00,0.00,9.05,23.95,141.45
8JUk,212490049492260483,0.00,0.00,0.00,58.60,23.96,142.48
8JUk,217234380669414232,12.43,23.98,80.16,0.00,0.00,16.20
8JUk,218496535953532546,0.00,0.00,93.50,0.00,0.00,0.00
8JUk,224225803114581178,7.95,17.79,105.90,0.00,0.00,0.00
8JUk,227734553629043364,14.47,16.74,96.62,0.00,0.00,0.00
8JUk,230886630117100654,0.00,0.17,13.18,24.97,17.79,76.11
8JUk,194982952493716367,0.00,0.00,0.00,9.80,22.98,128.80
8JUk,239878387785911044,1.35,23.87,141.79,0.00,0.00,0.00
8JUk,240743210063855243,0.00,0.00,0.00,7.07,23.96,141.32
8JUk,236543936783854823,6.48,23.91,142.24,0.00,0.00,0.00
8JUk,242679649744503405,0.00,0.00,0.00,8.75,23.97,142.44
8JUk,243398378211753725,0.00,0.00,71.27,0.00,0.00,0.00
8JUk,247628394492274140,0.00,0.00,119.46,0.00,0.00,0.00
8JUk,246505907494256090,11.87,47.61,238.39,0.00,0.00,0.00
8JUk,255281555607428387,57.55,12.98,131.43,0.00,10.97,10.97
8JUk,229554809545304622,0.00,0.00,0.00,11.45,23.96,129.56
8JUk,264518098330048319,12.45,23.98,141.27,0.00,0.00,0.00
8JUk,267404321924500393,57.27,23.86,142.74,0.00,0.00,1.00
8JUk,272039024606786236,10.83,23.95,142.36,0.00,0.00,0.00
8JUk,261116786802362432,0.00,3.94,33.19,11.12,20.02,85.09
8JUk,274614981129391348,9.88,23.87,142.65,0.00,0.00,0.00
8JUk,284697877670994683,59.85,23.97,142.30,0.00,0.00,0.00
8JUk,280641348777919142,0.00,0.00,0.00,2.08,23.89,142.05
8JUk,288460694648071309,12.48,23.99,142.37,0.00,0.00,0.00
8JUk,287192181371569967,9.15,23.98,141.63,0.00,0.00,0.00
8JUk,296582754573075709,10.95,23.95,91.00,0.00,0.00,27.45
8JUk,297113768181061919,9.47,23.84,142.09,0.00,0.00,0.00
8JUk,298858335924989405,18.20,1.91,27.29,0.00,0.00,0.00
8JUk,310470931442227493,0.00,1.03,34.93,11.68,22.95,107.45
8JUk,311438101364271303,8.43,23.94,142.39,0.00,0.00,0.00
8JUk,313846408352682813,6.90,23.86,141.59,0.00,0.00,0.00
8JUk,319862492293157085,57.35,23.95,142.29,0.00,0.00,0.00
8JUk,323473244543441503,59.65,23.96,142.33,0.00,0.00,0.00
8JUk,325043072015552093,11.03,23.96,143.35,0.00,0.00,0.00
8JUk,293857813278950485,12.00,1.16,3.28,0.00,21.82,125.37
8JUk,328570290881190736,0.00,0.00,0.00,6.33,23.87,143.05
8JUk,334011774407854457,12.38,23.97,142.35,0.00,0.00,0.00
8JUk,338391885392367793,11.75,23.85,141.69,0.00,0.00,0.00
8JUk,326214117694283828,12.77,23.99,142.22,0.00,0.00,0.00
8JUk,339216504037933986,0.00,0.00,0.00,0.95,23.85,141.09
8JUk,340269371490240140,11.73,23.97,142.28,0.00,0.00,0.00
8JUk,346732276444269746,8.57,22.91,137.46,0.00,1.00,4.84
8JUk,349738152666253177,7.48,23.92,142.12,0.00,0.00,0.00
8JUk,355655264955650074,0.00,0.99,36.66,11.08,22.98,105.73
8JUk,359002772417355141,5.65,23.91,142.21,0.00,0.00,0.00
8JUk,363904306866663453,59.72,23.96,134.86,0.00,0.00,7.38
8JUk,368600794368969848,10.18,23.93,141.52,0.00,0.00,0.00
8JUk,372006500694852480,0.00,0.00,0.00,1.45,23.81,141.68
8JUk,374842470030039784,9.75,23.95,142.37,0.00,0.00,0.00
8JUk,379226339704530410,9.27,23.89,141.92,0.00,0.00,0.00
8JUk,382969169117187539,17.93,18.63,96.26,0.00,0.00,0.00
8JUk,387476305036639392,20.13,25.26,148.59,0.00,0.00,0.00
8JUk,388508865383559310,11.57,0.87,54.68,0.00,0.00,0.00
8JUk,392548368421681715,58.27,23.97,141.68,0.00,0.00,0.00
8JUk,398470402898922312,0.00,0.00,0.00,4.65,23.92,141.17
8JUk,403228419451722311,2.52,23.91,141.09,0.00,0.00,0.00
8JUk,406217350297989026,0.00,0.00,21.98,0.00,0.00,0.00
8JUk,412215526181885726,10.17,21.88,133.36,0.00,2.05,8.91
8JUk,414501743778540647,12.48,19.88,138.14,0.00,4.10,4.10
8JUk,421995417777845899,0.00,0.00,0.00,59.52,12.81,90.49
8JUk,118180560078308617,57.25,23.92,142.31,0.00,0.00,0.00
8JUk,1386297169641293210,7.13,17.85,128.53,0.00,0.00,0.00
8JUk,119701008135004703,10.67,23.94,141.49,0.00,0.00,0.00
8JUk,125544985669731489,8.25,23.88,140.73,0.00,0.00,0.00
8JUk,129946501323005459,0.00,0.00,50.23,10.58,23.96,91.83
8JUk,130268670653042910,0.00,0.00,69.72,0.00,0.00,0.00
8JUk,133425691340349200,0.00,0.00,0.00,58.45,23.98,141.68
8JUk,135982805079134958,0.00,0.00,0.00,12.10,23.89,140.30
8JUk,137439482528430942,0.00,0.00,0.00,58.13,23.97,141.64
8JUk,139971215420649907,6.45,23.88,141.35,0.00,0.00,0.00
8JUk,114885739531774322,57.57,22.98,128.90,0.00,0.00,0.00
8JUk,456439152727050046,3.05,23.81,118.30,0.00,0.00,0.00
8JUk,463165531088896590,6.32,0.00,40.76,0.00,0.00,0.00
8JUk,466174055692751714,10.87,12.80,77.28,0.00,11.15,65.14
8JUk,462436365016668786,12.55,23.99,142.26,0.00,0.00,0.00
8JUk,473287249846531099,0.00,4.96,58.91,10.22,18.99,83.33
8JUk,476989989982947816,7.72,23.91,126.68,0.00,0.00,16.68
8JUk,478896200850284357,0.00,0.00,21.99,0.00,0.00,2.98
8JUk,486611266223411104,5.70,23.88,135.87,0.00,0.00,4.03
8JUk,464344448013588853,0.00,0.00,0.00,0.00,0.00,0.00
8JUk,490730977369906966,12.43,19.97,89.39,0.00,4.01,28.95
8JUk,496208741215777219,9.73,23.89,119.26,0.00,0.00,0.00
8JUk,476662312967805097,0.00,0.00,47.02,7.62,23.82,94.76
8JUk,494632464277657045,6.33,23.94,141.74,0.00,0.00,0.00
8JUk,496703628090966470,9.80,17.84,95.45,0.00,6.10,46.93
8JUk,478219350604909404,0.00,0.00,95.05,6.33,23.91,46.91
8JUk,501557351127961254,12.13,23.96,142.32,0.00,0.00,0.00
8JUk,507804319554376363,0.00,0.00,101.39,9.98,23.93,40.68
8JUk,512411722283237771,0.00,0.00,33.92,9.68,23.94,108.39
8JUk,511384453089102749,25.53,1.13,10.51,0.00,2.86,11.79
8JUk,517772949410519198,5.13,23.87,119.50,0.00,0.00,0.00
8JUk,520015528942543172,8.90,23.98,141.68,0.00,0.00,0.00
8JUk,497059424242647445,9.62,23.90,141.75,0.00,0.00,0.00
8JUk,524349662901787768,12.52,23.99,142.38,0.00,0.00,0.00
8JUk,529361514760244850,0.00,8.11,92.88,5.58,15.80,49.29
8JUk,436020987911437694,0.00,0.00,24.56,0.00,0.00,0.00
8JUk,530052332378613789,9.07,23.92,124.80,0.00,0.00,0.00
8JUk,531467153238340075,0.00,6.09,62.58,10.23,17.86,79.62
8JUk,534521997142397873,0.00,0.00,0.00,58.83,23.98,142.40
8JUk,535230780733336888,24.80,0.00,0.00,0.00,1.64,7.84
8JUk,537311584537666554,59.68,23.99,142.43,0.00,0.00,0.00
8JUk,542747566724720875,0.00,0.00,0.00,7.42,23.83,143.01
8JUk,544421500538284823,0.68,0.00,93.99,0.00,0.00,0.00
8JUk,547470593380883426,9.35,23.98,142.37,0.00,0.00,0.00
8JUk,553149046217768978,0.00,0.00,33.65,12.10,23.98,108.56
8JUk,571462598420268401,12.12,23.86,141.32,0.00,0.00,0.00
8JUk,572036564431269871,11.52,23.95,142.91,0.00,0.00,0.00
8JUk,577428373893501727,57.40,12.89,12.89,0.00,11.07,129.50
8JUk,580069881451382554,12.20,23.97,141.63,0.00,0.00,0.00
8JUk,587429804882957181,58.13,23.11,150.65,0.00,0.00,0.00
8JUk,590968564629136738,57.67,23.06,156.43,0.00,0.00,0.00
8JUk,567740068613916275,59.38,23.95,129.64,0.00,0.00,0.00
8JUk,595493466344571691,0.00,0.00,0.00,9.18,23.95,153.59
8JUk,599471361420330580,0.90,23.03,150.31,0.00,0.00,0.00
8JUk,603100592051565916,57.40,23.11,150.50,0.00,0.00,0.00
8JUk,605973180364891129,9.13,23.98,153.32,0.00,0.00,0.00
8JUk,606197548405197930,10.30,23.07,114.34,0.00,0.00,0.00
8JUk,612604947512311950,23.60,19.01,129.96,0.00,0.00,0.00
8JUk,619578683994787311,58.78,22.10,146.46,0.00,0.99,3.95
8JUk,620596209574176505,0.00,0.00,0.00,11.00,23.95,153.57
8JUk,623221202101338607,23.10,16.97,120.55,0.00,0.09,2.52
8JUk,628669034391885094,57.58,23.93,131.78,0.00,0.00,21.97
8JUk,631342275710995431,12.33,23.10,128.25,0.00,0.00,0.00
8JUk,637127477775232375,0.00,0.00,67.61,12.17,0.00,39.73
8JUk,638971131575214184,7.33,23.04,162.18,0.00,0.00,0.00
8JUk,640275386882480581,12.27,20.77,136.69,0.00,0.00,0.00
8JUk,643859226602476283,11.90,23.10,153.36,0.00,0.00,0.00
8JUk,645700412112339860,0.00,0.00,33.90,11.53,23.08,131.48
8JUk,648653341414948802,1.20,23.92,154.84,0.00,0.00,0.00
8JUk,650067167646060495,0.00,0.00,71.22,0.00,0.00,0.00
8JUk,657686733087973241,9.60,21.06,160.27,0.00,1.99,5.01
8JUk,660813193985177775,0.00,0.00,34.97,8.60,23.90,132.42
8JUk,661323243423388612,4.73,22.96,149.86,0.00,0.00,0.00
8JUk,664767489041623501,7.67,13.00,100.91,0.00,0.00,0.00
8JUk,669891907552658421,9.20,23.89,167.20,0.00,0.00,0.00
8JUk,673649791028093885,1.67,23.10,149.82,0.00,0.00,0.00
8JUk,651601963643042250,59.95,23.95,129.65,0.00,0.00,0.00
8JUk,676022079485020871,10.35,23.94,165.29,0.00,0.00,0.00
8JUk,678992977402804803,10.97,19.91,134.74,0.00,3.17,10.50
8JUk,685049524857579475,57.02,23.89,167.30,0.00,0.00,0.00
8JUk,689240958317491151,0.00,0.00,0.00,59.13,22.97,151.71
8JUk,690453959266026585,57.57,23.09,150.57,0.00,0.00,0.00
8JUk,690952768266334262,0.00,10.05,74.35,8.07,13.85,74.12
8JUk,699102364635977073,0.00,0.00,0.00,6.72,23.85,153.10
8JUk,705863394125848691,11.12,23.08,150.04,0.00,0.00,0.00
8JUk,707024955413042368,0.88,23.03,150.24,0.00,0.00,0.00
8JUk,707860361661629567,8.20,16.83,110.07,0.00,0.00,0.00
8JUk,1391517314505509391,0.00,0.00,0.00,5.12,23.83,151.92
8JUk,1472400125885919118,0.00,0.00,0.00,2.50,24.23,157.98
8JUk,1472475033685179186,0.00,12.84,131.38,12.62,11.12,22.23
8JUk,1472499049596971870,11.50,23.99,153.72,0.00,0.00,0.00
8JUk,695554113287774198,57.58,23.90,105.59,0.00,0.00,23.95
8JUk,1472785687226632119,0.00,0.00,0.00,59.60,23.98,153.55
8JUk,439661526512216740,4.98,23.87,141.53,0.00,0.00,0.00
8JUk,442881591914867119,0.00,0.00,0.00,0.00,0.00,0.00
8JUk,445101785032416943,0.00,0.00,0.00,58.37,23.96,142.38
8JUk,452699122084283456,9.48,23.85,141.95,0.00,0.00,0.00
8JUk,461135498750649666,7.38,23.89,139.91,0.00,0.00,0.00
8JUk,595271268828874670,5.83,10.98,95.70,0.00,12.89,63.65
8JUk,445481777696638394,4.88,23.88,142.03,0.00,0.00,0.00
8JUk,446544419428868903,0.00,0.00,92.34,0.00,0.00,0.00
8JUk,448492328628553910,0.00,0.00,0.00,6.65,23.88,143.31
8JUk,541109969542481625,9.15,23.85,142.58,0.00,0.00,0.00
8JUk,76672837933820692,0.00,0.00,0.00,7.93,23.97,141.47
8JUk,616227052455955429,0.00,0.00,0.00,8.30,23.10,150.15
8JUk,676593070170532499,17.43,13.97,110.68,0.00,0.00,0.00
8JUk,712001233480515910,57.80,23.91,153.57,0.00,0.00,0.00
8JUk,717592419932197848,11.20,23.08,162.10,0.00,0.00,0.00
8JUk,722600679933180776,0.00,0.00,33.82,6.43,23.01,122.55
8JUk,723005028945435219,6.02,23.00,164.97,0.00,0.00,0.00
8JUk,728247202950939003,0.00,0.00,12.82,10.10,14.23,70.25
8JUk,732111080654770566,0.00,0.00,0.00,8.72,23.87,153.45
8JUk,735545630619898167,11.47,23.09,150.45,0.00,0.00,0.00
8JUk,736453887128271164,0.00,0.00,0.00,58.13,23.91,153.53
8JUk,738183499048806560,10.72,23.07,165.41,0.00,0.00,0.00
8JUk,741058985704573143,0.00,0.00,95.18,0.00,0.00,0.00
8JUk,741582341860926253,0.00,0.00,34.81,4.88,24.00,132.60
8JUk,745608695776670852,17.77,19.02,124.32,0.00,0.00,0.00
8JUk,749937545187845871,0.00,0.00,0.00,3.15,22.98,150.38
8JUk,751649748468579640,9.68,23.06,128.32,0.00,0.00,0.00
8JUk,752242078435672140,57.92,23.06,157.92,0.00,0.00,0.00
8JUk,752281089013846258,0.00,0.00,23.99,0.00,0.00,0.00
8JUk,762615176398991653,7.05,23.01,152.38,0.00,0.00,0.00
8JUk,760198859156345728,6.45,23.00,150.19,0.00,0.00,0.00
8JUk,770136942451201027,0.00,0.00,0.00,5.70,23.05,150.00
8JUk,774816811015287446,5.85,23.91,117.46,0.00,0.00,36.00
8JUk,778281888660867776,12.47,12.89,80.13,0.00,0.00,0.00
8JUk,778961686365015669,57.33,23.96,153.61,0.00,0.00,0.00
